id,value
id_0,25.590699946553755
id_1,64.55699403465123
id_2,18.895774939107636
id_3,29.20852997755332
id_4,9.133002664807103
id_5,33.32874749204401
id_6,40.86435461095166
id_7,17.871749683250872
id_8,51.49293313430552
id_9,33.38571930017086
id_10,39.29392906356037
id_11,59.5724181413913
id_12,34.851360046713644
id_13,41.44781506881581
id_14,27.105249206885393
id_15,12.76823240662987
id_16,51.30800329496822
id_17,23.05086075910206
id_18,18.114221698916275
id_19,19.219696928937722
id_20,15.188728666733851
id_21,30.729076580953596
id_22,38.55144343820671
id_23,11.249626324204097
id_24,62.63227919476189
id_25,46.25767055488598
id_26,28.200414887974233
id_27,7.143806436167202
id_28,29.581500661411546
id_29,36.24923395413553
id_30,17.909392964884496
id_31,11.194265598836493
id_32,16.530732861250296
id_33,7.219986493073344
id_34,15.862635398980231
id_35,41.68408332692923
id_36,20.896193260790735
id_37,27.09453365098831
id_38,5.436578395573342
id_39,59.956819958862724
id_40,47.40094910845806
id_41,20.425845267623103
id_42,53.027188834618634
id_43,18.45356003816962
id_44,45.33410080151918
id_45,48.626944626399876
id_46,57.39233005799504
id_47,41.32394072600031
id_48,55.514389543383245
id_49,39.097569524166126
id_50,28.808871264602118
id_51,24.17702853580165
id_52,38.65778693624633
id_53,23.253608161877935
id_54,37.53939386299206
id_55,38.78568433669631
id_56,24.79775379239817
id_57,21.93841197665614
id_58,35.10805941455443
id_59,31.34796553383478
id_60,12.98351296884214
id_61,21.440960138769725
id_62,32.66918841313962
id_63,54.48765679588473
id_64,50.89829910162293
id_65,26.680466783970402
id_66,37.72759405216193
id_67,51.83816291699714
id_68,29.2554173429867
id_69,38.281415263075964
id_70,65.86362334707479
id_71,55.277672099961855
id_72,43.46994394176966
id_73,13.547582228156054
id_74,13.848404741872958
id_75,34.894354066017435
id_76,61.76304760549763
id_77,2.845914691984991
id_78,41.368551654863836
id_79,42.02877574581416
id_80,8.443733692071287
id_81,23.112504090299076
id_82,5.543222536143553
id_83,31.20332979366094
id_84,7.997201874931498
id_85,5.119059772776904
id_86,16.79564930370702
id_87,10.665985314026468
id_88,19.728301755979235
id_89,26.235833819056236
id_90,34.51843786521785
id_91,11.29464057931629
id_92,13.013544866917838
id_93,8.9148790164075
id_94,37.7248229902899
id_95,15.083296405078574
id_96,16.302700792555314
id_97,9.280696347600928
id_98,11.519097658178922
id_99,4.68032887598125
id_100,9.50944014093838
id_101,18.85830191558415
id_102,11.991449852806664
id_103,8.542492839821959
id_104,12.54735926027912
id_105,36.12759000420544
id_106,26.46089095980503
id_107,8.02148918698649
id_108,17.359947664369816
id_109,14.962819139755855
id_110,11.569743493829316
id_111,16.032012917780147
id_112,16.106311829096157
id_113,26.54878177215972
id_114,19.560643535081606
id_115,16.72107690864696
id_116,6.40384170066601
id_117,45.81444327578946
id_118,27.355801154468203
id_119,0.9427796926939322
id_120,0.5868131511520209
id_121,10.428411198392828
id_122,12.294203438466267
id_123,13.100775117044172
id_124,7.96695011181702
id_125,24.622307524381313
id_126,21.33039622107417
id_127,10.567837946715462
id_128,19.67482230005734
id_129,16.09650136715554
id_130,3.1893521634631843
id_131,32.32746213773748
id_132,15.328996610424639
id_133,21.650375351510146
id_134,26.003214655496084
id_135,23.3421793374408
id_136,9.625821153341153
id_137,20.652804418011144
id_138,79.67285254337749
id_139,60.7311458996022
id_140,26.827935783452364
id_141,18.314908095391573
id_142,23.838202166382523
id_143,7.991216371467765
id_144,12.249866969162921
id_145,9.7763017017995
id_146,18.477271386923103
id_147,7.733245106044096
id_148,13.031119884572627
id_149,15.558827965781763
id_150,47.08220925556305
id_151,22.789598700013315
id_152,21.733610621898958
id_153,14.120331000961121
id_154,14.056875396165916
id_155,23.99924349005026
id_156,25.358529930586055
id_157,36.69051863210881
id_158,5.013593070197528
id_159,23.20692784905258
id_160,42.961236636159256
id_161,18.770953214073263
id_162,64.07645238689386
id_163,16.54612306987025
id_164,33.94221553532773
id_165,23.79597138105398
id_166,24.18293615634773
id_167,1.5302710199481688
id_168,67.36639385285125
id_169,14.460872742351384
id_170,15.818146416506938
id_171,72.39075240265753
id_172,20.345922773110384
id_173,1.6162992557524625
id_174,24.111629961025763
id_175,1.4012867657267698
id_176,7.491505991794343
id_177,17.574015797148267
id_178,19.752387815652057
id_179,24.432141062517708
id_180,42.574361269871694
id_181,31.53061984049667
id_182,27.55141806949889
id_183,12.171330406033398
id_184,6.635798328786235
id_185,41.62448771562671
id_186,35.702794835895205
id_187,35.31882741788237
id_188,16.19846124242796
id_189,23.27072056584854
id_190,13.572510052707193
id_191,15.651003372946779
id_192,30.90576175076381
id_193,72.0012127545702
id_194,28.87494542322897
id_195,12.008636292867113
id_196,63.59859880109053
id_197,15.270384357831308
id_198,18.984876464001072
id_199,20.493197278192664
id_200,131.05463330652617
id_201,24.136648063210032
id_202,59.62094772383211
id_203,7.142995307033559
id_204,59.84687866408428
id_205,35.43570674078261
id_206,15.203006286192323
id_207,13.515532580496295
id_208,64.0275520112642
id_209,14.587347300132446
id_210,35.708683585193135
id_211,68.90245615136715
id_212,18.536529798637556
id_213,105.08597121811192
id_214,41.15068995516923
id_215,75.39165235458769
id_216,95.72636145312958
id_217,72.19711311245233
id_218,29.964522559856196
id_219,18.553659321095754
id_220,30.071515192554802
id_221,56.47882735681132
id_222,27.694416261145207
id_223,37.37011515191049
id_224,43.27972884639845
id_225,9.79667017854938
id_226,4.0354300505578085
id_227,82.20093071482367
id_228,30.966807078189113
id_229,1.0359700549320965
id_230,39.526168326651465
id_231,16.513802996603093
id_232,21.115144423541174
id_233,7.923025187326873
id_234,13.477159428919524
id_235,24.89126386960068
id_236,13.938502318824641
id_237,2.9888692020314047
id_238,21.091141704080908
id_239,11.124993029649104
