ID,class
0,6
1,9
2,0
3,3
4,4
5,0
6,3
7,3
8,4
9,3
10,4
11,4
12,9
13,6
14,9
15,3
16,5
17,2
18,4
19,6
20,3
21,3
22,8
23,3
24,4
25,7
26,5
27,3
28,7
29,3
30,3
31,3
32,2
33,2
34,9
35,9
36,6
37,3
38,7
39,6
40,5
41,3
42,7
43,2
44,2
45,3
46,6
47,4
48,3
49,9
50,2
51,6
52,3
53,6
54,1
55,4
56,8
57,2
58,7
59,2
60,2
61,6
62,6
63,4
64,6
65,7
66,3
67,5
68,3
69,4
70,6
71,2
72,2
73,9
74,4
75,6
76,2
77,7
78,9
79,3
80,3
81,5
82,1
83,3
84,6
85,4
86,3
87,7
88,4
89,7
90,0
91,7
92,3
93,6
94,3
95,5
96,2
97,2
98,2
99,2
100,6
101,0
102,6
103,4
104,2
105,3
106,0
107,8
108,7
109,6
110,7
111,2
112,8
113,6
114,3
115,5
116,7
117,4
118,1
119,4
120,2
121,3
122,6
123,6
124,6
125,2
126,2
127,6
128,6
129,7
130,2
131,6
132,6
133,3
134,8
135,3
136,6
137,3
138,7
139,3
140,6
141,2
142,2
143,2
144,8
145,6
146,4
147,4
148,2
149,6
150,5
151,2
152,4
153,2
154,1
155,0
156,4
157,2
158,2
159,0
160,6
161,3
162,4
163,4
164,9
165,7
166,2
167,8
168,8
169,3
170,2
171,4
172,5
173,0
174,3
175,8
176,7
177,3
178,0
179,3
180,5
181,6
182,6
183,4
184,3
185,6
186,3
187,3
188,9
189,6
190,3
191,0
192,3
193,4
194,5
195,3
196,7
197,5
198,3
199,5
200,3
201,5
202,6
203,4
204,0
205,1
206,3
207,3
208,4
209,5
210,5
211,4
212,4
213,5
214,5
215,3
216,2
217,3
218,6
219,6
220,1
221,2
222,5
223,6
224,8
225,5
226,4
227,3
228,5
229,2
230,9
231,6
232,6
233,3
234,2
235,3
236,6
237,2
238,4
239,4
240,3
241,7
242,2
243,5
244,7
245,7
246,6
247,2
248,2
249,4
250,2
251,2
252,0
253,0
254,5
255,6
256,4
257,3
258,7
259,5
260,2
261,3
262,6
263,5
