id,value
id_0,25.538781542213652
id_1,64.502715766852
id_2,18.843430553270213
id_3,29.27562060352004
id_4,9.252923288000742
id_5,33.273119600677624
id_6,40.87311745332464
id_7,17.793506693407586
id_8,51.491890182366255
id_9,33.39705667771561
id_10,39.30406245515965
id_11,59.58785664110003
id_12,34.89754935384007
id_13,41.43861391983951
id_14,27.174261781870857
id_15,12.630250237275925
id_16,51.342613242452806
id_17,22.97892552534381
id_18,18.133209668937223
id_19,19.173224239248235
id_20,15.152042545969472
id_21,30.71399756150395
id_22,38.63930656057103
id_23,11.335116612394735
id_24,62.617587268176315
id_25,46.2851277365291
id_26,28.162128221870297
id_27,7.222440159328644
id_28,29.601621209813466
id_29,36.23347384091868
id_30,17.843687568117147
id_31,11.243447792871851
id_32,16.5116408453591
id_33,7.248829453008212
id_34,15.912319817753357
id_35,41.739262363789244
id_36,20.944735051384377
id_37,27.131049749277924
id_38,6.316453846592368
id_39,59.81377460694685
id_40,47.41894574802851
id_41,20.416822410078485
id_42,53.01140999065335
id_43,18.39692073301828
id_44,45.28476546484941
id_45,48.69665035517035
id_46,57.36064468604203
id_47,41.32118460609131
id_48,55.49491827042622
id_49,39.093655487495575
id_50,28.797130770897745
id_51,24.21580935986471
id_52,38.67654085015488
id_53,23.317023369026106
id_54,37.56859857205768
id_55,38.819675724294896
id_56,24.813006150319627
id_57,21.929496337472724
id_58,35.08402715213688
id_59,31.355907080714108
id_60,13.02906625087236
id_61,21.51682928317646
id_62,32.67924667834014
id_63,54.532731518475956
id_64,50.94599654318857
id_65,26.57874201295987
id_66,37.78882282380695
id_67,51.73646489364756
id_68,29.1514948999366
id_69,38.33475099818164
id_70,65.7725562833771
id_71,55.3515693265482
id_72,43.5571634275236
id_73,13.565554760908682
id_74,13.84242533012522
id_75,34.78037446460975
id_76,61.76015116302977
id_77,2.8640799180958147
id_78,41.40035414540772
id_79,41.96791326214339
id_80,8.517640893645778
id_81,23.059169307121575
id_82,5.473176635478028
id_83,31.247010991587334
id_84,7.875257518539006
id_85,5.069118392144242
id_86,16.857863234886796
id_87,10.760176487455551
id_88,19.873786771789486
id_89,26.27406205927344
id_90,34.52399521838894
id_91,11.299520301638669
id_92,13.079891079490881
id_93,8.906946422360827
id_94,37.73615412304017
id_95,14.993135849847118
id_96,16.422524517398923
id_97,9.2412455573441
id_98,11.47761775092344
id_99,4.720415643145343
id_100,9.541333809091991
id_101,18.933622265634504
id_102,11.812941198511737
id_103,8.592340638352985
id_104,12.515577224494608
id_105,36.13420062636172
id_106,26.336614904611398
id_107,8.03971093799716
id_108,17.339104054209706
id_109,14.974936298620783
id_110,11.564707368417377
id_111,16.069861398318945
id_112,16.145549085817898
id_113,26.604431233937188
id_114,19.526609262676548
id_115,16.724030325706853
id_116,6.335482335423384
id_117,45.62403414197918
id_118,27.398965629767947
id_119,1.00492891899839
id_120,0.5794563254906693
id_121,10.49690447549393
id_122,12.295452496604996
id_123,13.083042274573918
id_124,8.054087630673658
id_125,24.615283009636492
id_126,21.34364799671769
id_127,10.578197643799008
id_128,19.60355244835958
id_129,16.090427049859624
id_130,3.18486544136974
id_131,32.29550727048983
id_132,15.21408519464893
id_133,21.704906454460506
id_134,25.982600911438688
id_135,23.378496805881042
id_136,9.658107465639665
id_137,20.630196615371094
id_138,79.64522452757508
id_139,60.73322331661653
id_140,26.75814889372538
id_141,18.448523438667422
id_142,23.815235760900617
id_143,7.9688150482604465
id_144,12.329416172931298
id_145,9.82355550456144
id_146,18.46036958360679
id_147,7.735162793576122
id_148,13.029920046325593
id_149,15.63049338101547
id_150,47.03851255146762
id_151,22.815531975808934
id_152,21.722093309205114
id_153,14.153586478899962
id_154,14.112370987145376
id_155,23.986961021041612
id_156,25.317736325261727
id_157,36.762225663160876
id_158,5.026123753869695
id_159,23.25153378933554
id_160,43.007683579426065
id_161,18.698356867557994
id_162,64.02338556984965
id_163,16.54025052047747
id_164,33.87940949439931
id_165,23.881358989665568
id_166,24.073598129684328
id_167,1.4782111292125084
id_168,67.25355286131125
id_169,14.4698103859416
id_170,15.800989914791103
id_171,72.41232450372641
id_172,20.263864850188856
id_173,1.5434508574570172
id_174,24.051901286605066
id_175,1.343057392087373
id_176,7.44830107724117
id_177,17.588063898128578
id_178,19.824839197036752
id_179,24.362169574763797
id_180,42.53143113895206
id_181,31.484903808067404
id_182,27.583591717750338
id_183,12.173534023526482
id_184,6.681465204651328
id_185,41.56812293692017
id_186,35.66363691893277
id_187,35.278128312251944
id_188,16.185924430103665
id_189,23.290704799718274
id_190,13.533348129344374
id_191,15.677555463223491
id_192,30.856044664603743
id_193,71.92205339569664
id_194,28.92740777753845
id_195,12.066594248469984
id_196,63.47040890133819
id_197,15.269158500676355
id_198,19.000135141495377
id_199,20.452098394421338
id_200,131.12205644081934
id_201,24.158175675396134
id_202,59.59125515298441
id_203,7.002890332451032
id_204,59.848288448544125
id_205,35.37633449706591
id_206,15.104252692162724
id_207,13.534043495600011
id_208,64.05174816972696
id_209,14.558916535184691
id_210,35.765855008354954
id_211,68.83750167137396
id_212,18.454786456327742
id_213,105.32677695130928
id_214,41.100834197577676
id_215,75.38523653040154
id_216,95.67974899374664
id_217,72.15372587439607
id_218,29.95865614755328
id_219,18.47419628892006
id_220,30.194281577631646
id_221,56.517979749552886
id_222,27.69663474409878
id_223,37.4091305265023
id_224,43.212572209777505
id_225,9.809126179293258
id_226,4.064244445484927
id_227,82.313044724097
id_228,30.90040119135239
id_229,1.0493647639591905
id_230,39.53049681307079
id_231,16.530134130827772
id_232,21.17259832250946
id_233,7.867356634396633
id_234,13.488632421148784
id_235,24.96319000347594
id_236,13.953634971776484
id_237,3.020473002147405
id_238,21.04520620107722
id_239,11.190431122323778
