id,value
id_0,25.386977644424345
id_1,63.835204273384555
id_2,18.720045546564954
id_3,29.974832991150336
id_4,9.446614867214734
id_5,33.470002896465765
id_6,40.98767278941607
id_7,17.545260269966107
id_8,52.04885439881352
id_9,33.45966488331417
id_10,39.26660925986484
id_11,59.1609457897402
id_12,35.58061180481636
id_13,41.687162826775854
id_14,26.929022158812725
id_15,12.580191941608497
id_16,51.6847512717457
id_17,23.187020362031056
id_18,18.151635502986387
id_19,19.136891411991503
id_20,15.088022125980027
id_21,30.77757533361472
id_22,38.666049118948685
id_23,11.089884626689988
id_24,61.78810948074472
id_25,46.187982894338525
id_26,28.176794968230414
id_27,7.294097558602176
id_28,29.29455647820047
id_29,36.51601864679089
id_30,17.927662543653398
id_31,11.360170860646631
id_32,16.409650153433155
id_33,7.786960868988144
id_34,15.864859687428936
id_35,42.28148208485612
id_36,20.649345175699853
id_37,27.463062864238925
id_38,8.328310284530225
id_39,58.86940299225394
id_40,47.504082667182686
id_41,20.540645006606482
id_42,52.65630801411433
id_43,18.464349610746588
id_44,45.20404231317444
id_45,49.114134522377455
id_46,56.983472682313426
id_47,41.3901318180964
id_48,55.360631117259835
id_49,39.075621413420805
id_50,29.036422518139844
id_51,24.527371311351416
id_52,38.49770902152508
id_53,23.205599492919198
id_54,37.69886303252284
id_55,38.93400273910798
id_56,24.970763565074865
id_57,21.930002279672085
id_58,35.603956489997174
id_59,31.927152074410525
id_60,13.591916817231143
id_61,22.291425943736115
id_62,32.799717568721206
id_63,54.176989430243914
id_64,51.03275182176604
id_65,26.575003149621487
id_66,38.20614314499101
id_67,51.850370079510085
id_68,28.813363858613492
id_69,38.701791416685026
id_70,64.68333157008615
id_71,55.58493032629652
id_72,43.16739278479714
id_73,13.745082127628429
id_74,13.559019154073258
id_75,35.34661898499325
id_76,61.70865275833039
id_77,2.256863007366895
id_78,41.9963606584036
id_79,42.33987882454398
id_80,8.350958225303009
id_81,23.009760877855268
id_82,5.722329174697272
id_83,31.104052931328884
id_84,7.819019443870369
id_85,4.64821249528519
id_86,17.5704726574137
id_87,10.77050103417444
id_88,19.766410004631815
id_89,26.587499127288986
id_90,34.72318071458435
id_91,11.588721648435993
id_92,12.82503415174581
id_93,8.768931827937053
id_94,38.3658156926304
id_95,14.717106261575825
id_96,16.611438937979596
id_97,9.071218047900548
id_98,11.65845613768281
id_99,4.6147596001781315
id_100,9.508754909432419
id_101,18.782810924440966
id_102,11.978449264955213
id_103,8.742860467780147
id_104,12.409708390696359
id_105,36.56278065826211
id_106,26.479040266088628
id_107,7.648809258913337
id_108,17.668986152870495
id_109,15.080229382230694
id_110,11.342243103141385
id_111,16.616040139189003
id_112,16.282043067040483
id_113,27.00125342995399
id_114,19.733712577502015
id_115,16.718146440667716
id_116,6.268374866557332
id_117,46.01378711613741
id_118,26.932713061591798
id_119,0.7254568538975618
id_120,0.35707875664173094
id_121,10.621620196586198
id_122,12.48188111114616
id_123,13.398110006345362
id_124,7.758067862445918
id_125,24.88454778615838
id_126,21.351560342145053
id_127,10.722778771220502
id_128,19.968333344951713
id_129,16.331009398353515
id_130,3.3114494065267874
id_131,32.6046584771325
id_132,15.243428060926126
id_133,21.95859983893614
id_134,25.98100140553763
id_135,23.41491411206873
id_136,9.676370360746413
id_137,20.587912374656632
id_138,78.01084817911195
id_139,60.40219598947291
id_140,26.69918413260164
id_141,18.97467634259707
id_142,23.884287451313725
id_143,7.562864934054607
id_144,12.2978332836309
id_145,10.1314502905322
id_146,18.72499333213571
id_147,7.68241273959422
id_148,12.951547107718076
id_149,15.432904186823546
id_150,47.636219428672455
id_151,22.477327244616205
id_152,21.986963426113924
id_153,13.966157988528979
id_154,13.832837339038976
id_155,24.45586445884117
id_156,25.356645157832432
id_157,37.03616271503849
id_158,4.327672210792647
id_159,23.442715645113534
id_160,43.182437902513854
id_161,18.6466398601454
id_162,63.84391173033686
id_163,16.694287107095406
id_164,33.83922885341159
id_165,24.06587179733505
id_166,23.6225594617287
id_167,1.0053158052654965
id_168,66.4151205166759
id_169,14.784007284156992
id_170,15.972105388608075
id_171,71.76700883020041
id_172,20.813068020783845
