id,value
id_0,25.133074958253427
id_1,63.37432454493935
id_2,18.66031658388291
id_3,29.518690159694046
id_4,9.720479388100815
id_5,33.20145940306404
id_6,41.00855474926176
id_7,17.867107509888626
id_8,52.58290244618585
id_9,32.33464449058164
id_10,38.49369201696403
id_11,58.94194987452051
id_12,35.59181770186983
id_13,41.846835303981976
id_14,26.744517787149164
id_15,12.49610369362992
id_16,51.80310575272777
id_17,23.712926324532624
id_18,18.276816676845815
id_19,19.158944932691977
id_20,15.481278384950594
id_21,31.52594860295194
id_22,39.49207369084407
id_23,11.721062882805073
id_24,60.98831524881988
id_25,46.163678532578814
id_26,28.822602052408794
id_27,6.872978457703416
id_28,28.889109738411634
id_29,37.06153448590858
id_30,17.954520767522702
id_31,11.46308535789504
id_32,16.178939186239948
id_33,7.802169657293694
id_34,15.474457412341984
id_35,42.106942579521274
id_36,21.837332011545467
id_37,27.892071090661194
id_38,6.620159796028418
id_39,58.992156412390244
id_40,47.98565069163027
id_41,20.170558686888008
id_42,52.59104812878835
id_43,18.98184737729591
id_44,44.86245256254685
id_45,49.0068885969505
id_46,57.143549632089254
id_47,41.436717994734245
id_48,55.50585550260629
id_49,39.631846743163294
id_50,30.680211284928426
id_51,23.880360217157193
id_52,38.84049733071754
id_53,23.501615724489916
id_54,37.41288668592312
id_55,38.765391205116146
id_56,25.376700538831795
id_57,21.91965601282862
id_58,35.33356498634046
id_59,31.961633973301616
id_60,13.454354033635285
id_61,21.962330776173037
id_62,32.26828110255354
id_63,53.97341195961503
id_64,50.96458286400045
id_65,25.915314841011586
id_66,38.752636667121
id_67,52.76532250208547
id_68,28.23459855744488
id_69,40.22517460563569
id_70,64.46781160469835
id_71,55.78248299237872
id_72,42.19641493240285
id_73,14.066191428312935
id_74,13.886130817436602
id_75,35.91646733417155
id_76,62.780851342986
id_77,2.5636388343934335
id_78,41.226486272370416
id_79,42.185162680238605
id_80,8.30080551801094
id_81,22.603717723134512
id_82,5.105030831718657
id_83,30.409907934086572
id_84,8.320763591703338
id_85,4.924976918989546
id_86,17.534209604815075
id_87,10.897463475399624
id_88,20.88513888435686
id_89,25.727610521982577
id_90,35.127916823663476
id_91,11.31815303633939
id_92,12.771065379912542
id_93,9.059746570067214
id_94,37.79014411686563
id_95,14.717297196822862
id_96,16.706773826891787
id_97,8.73387377965666
id_98,11.649680090742386
id_99,5.067831975118325
id_100,9.504391103780247
id_101,18.069702262340986
id_102,11.585660717381808
id_103,8.290398980622879
id_104,12.762599006832941
id_105,36.46005527124881
id_106,26.013869858330967
id_107,7.4094402290211585
id_108,16.847909255142834
id_109,15.05113445792686
id_110,12.29783221815971
id_111,16.970650115608958
id_112,16.45569460454704
id_113,26.7190080472076
id_114,18.76650559903351
id_115,16.329224484449043
id_116,5.686061415968754
id_117,45.57519385358365
id_118,26.7690449572857
id_119,0.6910180670549475
id_120,-1.234737841835943
id_121,9.525268309839804
id_122,12.568769374886422
id_123,12.727632659663941
id_124,7.803832035293979
id_125,25.08863481558687
id_126,20.965926990504382
id_127,10.125442814909073
id_128,20.552890990278133
id_129,14.005074515566067
id_130,-0.7624898473661552
id_131,32.87407166701201
id_132,13.553653253300512
id_133,21.078962251083883
id_134,26.36302881427817
id_135,23.7486083906477
id_136,10.206044715325763
id_137,20.908010812814062
id_138,78.6728477941746
id_139,60.327058653491356
id_140,26.821717719799487
id_141,18.86695421157922
id_142,24.619141554054284
id_143,7.148499768949217
id_144,12.319865958375786
id_145,10.291773098637629
id_146,19.227603101453486
id_147,7.916976116894821
id_148,12.784404567616964
id_149,15.372124166638988
id_150,46.219621293962135
id_151,22.241368213035802
id_152,22.102757842498605
id_153,14.84175569769728
id_154,13.74826900484738
id_155,25.16980457042544
id_156,25.34050352702466
id_157,36.624326559636486
id_158,4.451373195667761
id_159,23.515594910715087
id_160,42.55507855459761
id_161,19.15474346143131
id_162,64.21685075742585
id_163,17.093961600619338
id_164,33.79606965705835
id_165,24.066061084623477
id_166,23.91737123220963
id_167,0.14450563454854892
id_168,66.46046679937339
id_169,15.311735093488716
id_170,15.88886008959786
id_171,70.11433305397897
id_172,20.33024088705583
id_173,1.7245456975148032
id_174,24.08366118382488
id_175,-0.5933719140540716
id_176,7.388019110600191
id_177,17.98327603027485
id_178,20.157436246638586
id_179,25.122372831163624
id_180,43.32818760097165
id_181,31.475957647982067
id_182,27.746984599163866
