id,value
id_0,25.182820268554412
id_1,63.94505217988769
id_2,19.959156503251606
id_3,29.50089999246849
id_4,9.39699227467751
id_5,32.65372311886241
id_6,41.336638569887214
id_7,16.878660466455173
id_8,51.27122742467562
id_9,33.0655633923029
id_10,38.13133967306235
id_11,58.0726865297792
id_12,35.69110423703737
id_13,39.75108228500889
id_14,27.799074635201677
id_15,12.012972882889128
id_16,51.71967283697312
id_17,22.654303290491995
id_18,17.137152658225716
id_19,18.193769096014694
id_20,14.68709435290816
id_21,30.745124826635546
id_22,39.26336625332263
id_23,10.891034457653683
id_24,61.1640627946769
id_25,45.86740919076514
id_26,26.533770300703868
id_27,7.974664961889444
id_28,29.24021419096646
id_29,35.60403619385432
id_30,17.304667823114833
id_31,11.010413029724987
id_32,16.097108543456073
id_33,7.420902813203627
id_34,15.96334422757444
id_35,42.423415544877216
id_36,21.472030124471623
id_37,27.42320389599698
id_38,11.494902390212932
id_39,58.099221384453124
id_40,46.35177075735834
id_41,19.53122459264188
id_42,52.83839257513498
id_43,18.265086940014132
id_44,44.29990373436735
id_45,50.441662617711685
id_46,57.48385464795265
id_47,41.354596094669155
id_48,54.16530116282337
id_49,38.673298187965216
id_50,29.222179196719903
id_51,23.63030214634686
id_52,39.77508119075467
id_53,23.990669010636424
id_54,37.14312776926023
id_55,39.381465384043274
id_56,24.396731470871643
id_57,21.49809847433933
id_58,36.187395104546276
id_59,32.53562766257916
id_60,13.056044657925018
id_61,23.732628901395127
id_62,32.23257770318799
id_63,52.62433166783682
id_64,50.38514678048941
id_65,26.063752514979946
id_66,38.24328515230238
id_67,51.69999254227504
id_68,28.662382201836024
id_69,37.898464057264064
id_70,64.88912317837962
id_71,56.00071890284503
id_72,43.39687228615543
id_73,13.289721312788444
id_74,12.667546065580732
id_75,35.330858770898494
id_76,62.02953818355152
id_77,2.185310979052511
id_78,42.82377779730713
id_79,42.214643620445116
id_80,8.648661794842353
id_81,22.394298373897175
id_82,5.616741746173642
id_83,31.558029525138554
id_84,7.985045638069587
id_85,5.037585344159015
id_86,17.4532039469157
id_87,12.029951472528346
id_88,17.912362018066904
id_89,25.070469027033422
id_90,35.13644066730175
id_91,12.73425602045676
id_92,12.507198957763457
id_93,9.553982624663336
id_94,37.5466057562898
id_95,15.061301312562742
id_96,16.97550829779581
id_97,9.323809974544215
id_98,11.187399716169503
id_99,5.390066163922866
id_100,9.724614553628532
id_101,19.25945446586704
id_102,11.713488302051037
id_103,9.126063835629022
id_104,12.366306039834766
id_105,36.58479502458582
id_106,25.024009982325673
id_107,7.819315647202487
id_108,17.76907141252747
id_109,15.556330180014083
id_110,11.113442680900448
id_111,15.693133846688212
id_112,16.24737319128569
id_113,26.014788590863812
id_114,20.0820103232274
id_115,16.526270721571205
id_116,7.583544749787121
id_117,43.794727821364404
id_118,26.580625615364504
id_119,1.159703518254838
id_120,1.1037953180509317
id_121,10.844995273698313
